ID,Nome_Empresa,Receita_Anual,Margem_Liquida,Endividamento,Setor,Regiao,Tempo_Operacao,Auditoria_Externa,Rating_Credito,Tipo_Empresa,Politica_Sustentabilidade,Estrategia_Expansao,Gestao_Risco,Cobertura_Seguros,Maturidade_Digital,Governanca_Corporativa,Cultura_Inovacao,Relacao_Comunidade,Risco_Credito,Risco_Compliance,Risco_Mercado
887,Davis Inc,6609590,-0.03714812300612332,1.5479003337158632,Saúde,Europa,28,1,0.06930777303829483,Multinacional,Baixa,Parcerias,Centralizada,Ampla,Inicial,Fraca,Inovadora,Boa,1,0,0
888,Saunders-Brooks,5445854,-0.04543815915005262,1.23616211558779,Saúde,América do Norte,27,0,0.5782183812232895,S.A.,Baixa,Aquisições,Decentralizada,Básica,Intermediária,Fraca,Neutra,Boa,0,1,0
889,"Barrett, Smith and Hull",7590200,-0.07837318303639386,0.2433195735301344,Tecnologia,América do Norte,32,1,0.5976324398689004,MEI,Média,Parcerias,Decentralizada,Ampla,Avançada,Alta,Conservadora,Ruim,0,0,0
890,Williamson-Carter,4983680,0.25900657079315936,1.7119414757104714,Financeiro,Ásia,47,1,0.7389304553494722,MEI,Média,Orgânica,Decentralizada,Ampla,Inicial,Média,Neutra,Ruim,0,0,0
891,Simpson-Anderson,3781262,0.39361111967458096,1.4973010234437547,Saúde,América do Norte,9,1,0.029169892290743293,S.A.,Baixa,Aquisições,Decentralizada,Básica,Avançada,Alta,Neutra,Excelente,1,0,0
892,Jones-Hall,4733078,0.3070222287736628,2.4765013446102913,Manufatura,América Latina,40,1,0.5412382144338301,Multinacional,Média,Orgânica,Decentralizada,Básica,Inicial,Alta,Conservadora,Excelente,1,0,0
893,"Neal, Hale and Lawson",2709089,0.3544655436323802,0.6739810666773832,Financeiro,Ásia,32,0,0.052907433270664384,Limitada,Baixa,Aquisições,Centralizada,Nenhuma,Inicial,Fraca,Neutra,Regular,1,0,0
894,"White, Shaw and Smith",2608749,0.08335890035963983,1.373769652688406,Financeiro,América do Norte,20,1,0.7011442199666534,Multinacional,Baixa,Aquisições,Decentralizada,Nenhuma,Intermediária,Fraca,Conservadora,Excelente,0,0,0
895,Dodson-Payne,1014228,0.25785305676039866,1.6622976042833744,Saúde,Europa,28,1,0.05572798570098447,Limitada,Alta,Parcerias,Decentralizada,Básica,Intermediária,Média,Neutra,Excelente,1,0,0
896,"Bailey, Haynes and Campbell",1053959,0.04796536831134215,1.6470188193816246,Financeiro,América do Norte,33,0,0.9117278483416327,Multinacional,Baixa,Parcerias,Centralizada,Básica,Intermediária,Média,Conservadora,Excelente,0,1,0
897,Cox and Sons,8005477,0.16785323537804797,1.4471045030761664,Financeiro,América do Norte,4,0,0.7020825668844966,S.A.,Média,Orgânica,Centralizada,Básica,Avançada,Média,Inovadora,Excelente,0,0,1
898,Noble Ltd,3469538,0.13714439257440358,1.9646272247853411,Saúde,América do Norte,46,1,0.5073897650851571,MEI,Baixa,Parcerias,Centralizada,Básica,Intermediária,Média,Inovadora,Regular,1,0,0
899,Meyer Group,445266,-0.07617899839930194,0.5919549028643594,Saúde,Ásia,34,0,0.44150392328117494,Multinacional,Alta,Parcerias,Centralizada,Ampla,Intermediária,Alta,Neutra,Excelente,0,1,1
900,"Everett, Sharp and Hensley",4637358,0.07095513223494154,1.841505280658598,Financeiro,América Latina,48,1,0.13067263041326238,Limitada,Média,Parcerias,Centralizada,Básica,Inicial,Média,Inovadora,Regular,1,0,0
901,Morris-Hammond,9596563,0.47467559283764565,1.587362971439414,Manufatura,Europa,3,0,0.2909993895646631,MEI,Alta,Aquisições,Centralizada,Básica,Intermediária,Alta,Conservadora,Ruim,1,0,1
902,Mueller-Murphy,6967100,-0.025993819599540568,2.250580268306976,Tecnologia,América do Norte,26,0,0.8689591050208962,Limitada,Alta,Parcerias,Centralizada,Básica,Intermediária,Fraca,Neutra,Boa,1,1,0
903,James-Cobb,5375034,-0.10633738460435792,2.133266653680596,Financeiro,América Latina,8,1,0.9044528115624939,S.A.,Baixa,Orgânica,Centralizada,Básica,Intermediária,Média,Inovadora,Ruim,1,0,0
904,Phelps PLC,7653974,0.09300643513675466,0.8563528939181279,Financeiro,América Latina,6,0,0.0007477083705310639,MEI,Alta,Aquisições,Centralizada,Ampla,Intermediária,Fraca,Inovadora,Excelente,1,1,0
905,"Thomas, Cooper and Bass",9903005,0.35323641510210363,0.7629695799403674,Manufatura,Ásia,16,1,0.5941363914775513,Limitada,Alta,Aquisições,Decentralizada,Nenhuma,Inicial,Fraca,Neutra,Boa,0,0,0
906,"Cooper, Sampson and Cuevas",6197091,0.20750376084598054,2.4559679772458747,Financeiro,Europa,24,0,0.7193006090251136,Multinacional,Média,Parcerias,Centralizada,Nenhuma,Intermediária,Alta,Inovadora,Excelente,1,0,0
907,Reilly LLC,3277993,0.2766823790667711,1.3654364341966156,Financeiro,Ásia,48,1,0.6187469824576063,S.A.,Alta,Aquisições,Decentralizada,Nenhuma,Inicial,Média,Inovadora,Excelente,0,0,0
908,"Beltran, Williams and Cervantes",7805092,-0.06721360627772599,2.2754103133946484,Tecnologia,América Latina,39,0,0.08167976486635398,S.A.,Baixa,Orgânica,Decentralizada,Nenhuma,Avançada,Alta,Neutra,Ruim,1,1,0
909,"Orozco, Clark and Walker",7683354,0.23326373510540502,0.49331445707315724,Tecnologia,América Latina,30,0,0.21772489879890222,S.A.,Baixa,Orgânica,Decentralizada,Nenhuma,Intermediária,Fraca,Inovadora,Excelente,1,0,0
910,"Collins, Cherry and Patterson",3231209,0.026450276438031602,1.6427653955204182,Tecnologia,América Latina,45,0,0.25034026738138604,Multinacional,Baixa,Aquisições,Decentralizada,Ampla,Intermediária,Média,Inovadora,Ruim,1,1,0
911,Gonzales Group,9712128,0.38401235616833723,2.043664449665407,Saúde,Ásia,13,0,0.8317246313050897,Multinacional,Alta,Parcerias,Decentralizada,Nenhuma,Intermediária,Fraca,Inovadora,Excelente,1,0,0
912,Frederick LLC,5913365,0.24050916420751528,2.3737485990074725,Saúde,Europa,5,0,0.46319943630892046,MEI,Média,Parcerias,Decentralizada,Ampla,Inicial,Fraca,Inovadora,Regular,1,0,0
913,"Phelps, Cook and Rice",4157893,-0.060800605557292886,0.9096163384408563,Tecnologia,América do Norte,25,1,0.4868282119412368,Multinacional,Baixa,Aquisições,Decentralizada,Ampla,Intermediária,Média,Neutra,Boa,0,0,0
914,Barker LLC,5791276,-0.1547683241091397,1.839954807817726,Tecnologia,Ásia,20,0,0.9348930465545086,MEI,Alta,Orgânica,Decentralizada,Nenhuma,Intermediária,Média,Conservadora,Ruim,1,1,0
915,Taylor-Chen,5497662,-0.1701567534990771,1.3931512216950857,Saúde,América Latina,18,1,0.6370858888547155,S.A.,Baixa,Aquisições,Centralizada,Nenhuma,Avançada,Média,Conservadora,Ruim,0,0,0
916,Chambers PLC,9928366,0.05998599735509849,0.24550942255952365,Manufatura,Ásia,47,1,0.8986677015526638,MEI,Baixa,Parcerias,Decentralizada,Nenhuma,Inicial,Alta,Inovadora,Boa,0,0,0
917,"Howard, Brown and Yang",1905468,-0.013904204341980586,1.755999369541464,Financeiro,América Latina,18,1,0.45650885534153296,Limitada,Média,Parcerias,Decentralizada,Básica,Inicial,Alta,Inovadora,Ruim,0,0,0
918,Case-Davis,3527975,0.2522630864237556,1.7562317397708243,Financeiro,América do Norte,2,0,0.14943625851829423,S.A.,Baixa,Aquisições,Decentralizada,Ampla,Avançada,Fraca,Conservadora,Boa,1,0,1
919,Jackson and Sons,6456228,0.14953368448503276,2.3334563316316888,Tecnologia,América do Norte,10,1,0.9299355940740857,S.A.,Média,Orgânica,Decentralizada,Nenhuma,Inicial,Média,Inovadora,Regular,1,0,0
920,Vincent-Aguirre,8614716,-0.013786505396233517,1.2935498708055337,Manufatura,Europa,45,0,0.45870511566753824,MEI,Alta,Aquisições,Centralizada,Básica,Intermediária,Fraca,Conservadora,Excelente,0,1,0
921,Griffin-Martinez,5625633,-0.09553355543487674,0.6526022097052352,Saúde,América Latina,47,1,0.18163142187882186,S.A.,Baixa,Orgânica,Decentralizada,Ampla,Intermediária,Fraca,Neutra,Regular,1,0,0
922,Rivers-Mack,2180154,-0.1109601661187853,0.20695317627682996,Tecnologia,Europa,12,1,0.30239574030392224,Multinacional,Alta,Orgânica,Centralizada,Básica,Avançada,Fraca,Neutra,Excelente,1,0,0
923,Townsend Ltd,2344702,0.40526227449829233,1.0975412480461737,Manufatura,Europa,47,1,0.050802589688942246,Limitada,Alta,Aquisições,Centralizada,Básica,Inicial,Fraca,Neutra,Boa,1,0,0
924,Phelps Group,3477778,-0.029565422116592955,0.8246000801860044,Manufatura,América do Norte,13,1,0.46830059145638514,MEI,Alta,Aquisições,Decentralizada,Nenhuma,Inicial,Fraca,Neutra,Regular,0,0,0
925,Ruiz-Hinton,5835193,0.2561974535376778,1.9266119344573014,Manufatura,Ásia,47,1,0.8531281719102366,MEI,Baixa,Orgânica,Decentralizada,Ampla,Inicial,Média,Neutra,Excelente,1,0,0
926,Little Group,7826890,0.36748014959038633,0.9502426356185119,Saúde,Ásia,11,0,0.9335804560066894,S.A.,Média,Orgânica,Centralizada,Básica,Avançada,Alta,Neutra,Boa,0,0,0
927,"Jones, Drake and Ball",5997498,0.22985691782931522,2.3777708711556254,Saúde,Europa,19,1,0.9326022075036438,Multinacional,Baixa,Orgânica,Decentralizada,Ampla,Intermediária,Média,Conservadora,Excelente,1,0,0
928,York-Butler,8457956,0.401695662152862,2.409544487170682,Financeiro,América do Norte,35,1,0.12523002562874674,S.A.,Alta,Orgânica,Decentralizada,Nenhuma,Avançada,Média,Inovadora,Ruim,1,0,0
929,Lambert-Mitchell,8304298,0.07467560506993214,1.5901806165224992,Financeiro,América Latina,39,0,0.382053882511057,S.A.,Média,Parcerias,Centralizada,Ampla,Intermediária,Média,Conservadora,Ruim,1,1,0
930,Garcia-Mcdonald,8876957,0.4693555334542638,2.328784688835719,Manufatura,Ásia,26,0,0.02822875965070637,MEI,Alta,Aquisições,Centralizada,Básica,Avançada,Alta,Neutra,Boa,1,0,0
931,Hopkins and Sons,9551337,-0.10679849707533216,1.9260504268347896,Manufatura,Europa,46,0,0.8551653449714728,S.A.,Média,Orgânica,Decentralizada,Básica,Intermediária,Alta,Inovadora,Excelente,1,1,0
932,Boone-Rhodes,5943493,-0.12849532923972334,1.4124631383403028,Saúde,Ásia,14,1,0.3587557620212738,Limitada,Baixa,Aquisições,Decentralizada,Ampla,Inicial,Alta,Inovadora,Ruim,1,0,0
933,"Cruz, Thomas and Kennedy",3486501,0.2610845023452104,0.5327390450146675,Financeiro,Ásia,45,1,0.6311170278922348,S.A.,Média,Orgânica,Decentralizada,Básica,Inicial,Média,Neutra,Regular,0,0,0
934,"Hughes, Rojas and Pena",7495350,0.45998179898928315,1.200635064433216,Manufatura,América Latina,44,1,0.7148984380772886,S.A.,Baixa,Aquisições,Centralizada,Básica,Inicial,Alta,Neutra,Excelente,0,0,0
935,Diaz-Vance,4688334,0.36621842314542963,1.4460987120702822,Financeiro,América do Norte,24,1,0.4298446697431554,MEI,Alta,Aquisições,Decentralizada,Básica,Avançada,Fraca,Neutra,Excelente,0,0,0
936,Chavez Ltd,8564685,-0.14650819839336401,2.173507793764024,Financeiro,América Latina,41,1,0.306442336550243,S.A.,Média,Orgânica,Centralizada,Nenhuma,Avançada,Alta,Neutra,Ruim,1,0,0
937,"Solis, Brady and Santiago",7268362,-0.004442600245698559,1.2552001036855958,Manufatura,América do Norte,1,1,0.9622129101159447,Multinacional,Alta,Orgânica,Centralizada,Nenhuma,Avançada,Média,Neutra,Ruim,0,0,1
938,"Long, Richardson and Fox",4427819,0.4512232193864765,2.254419214427096,Saúde,Ásia,43,0,0.9644882250238542,MEI,Média,Aquisições,Decentralizada,Básica,Inicial,Média,Neutra,Boa,1,0,0
939,"Cummings, Jacobson and Jones",7384953,-0.022859097039450837,1.7184375496563253,Manufatura,Europa,22,0,0.28943636803002193,S.A.,Baixa,Aquisições,Centralizada,Ampla,Intermediária,Fraca,Inovadora,Excelente,1,1,0
940,Rivas and Sons,1355564,0.34681929665084343,0.4287977513288113,Manufatura,América Latina,23,1,0.4796250967444581,Limitada,Média,Aquisições,Decentralizada,Nenhuma,Inicial,Alta,Neutra,Regular,0,0,0
941,Clayton Ltd,8614493,0.3775925371500926,2.487955286380223,Financeiro,América do Norte,19,1,0.9728441586600224,Limitada,Média,Parcerias,Decentralizada,Ampla,Inicial,Alta,Neutra,Ruim,1,0,0
942,"Reyes, Carlson and Keller",9030264,0.14681647242268722,1.3653583858093903,Manufatura,Ásia,18,1,0.004868407655503226,MEI,Baixa,Orgânica,Centralizada,Básica,Intermediária,Fraca,Inovadora,Excelente,1,0,0
943,Taylor-Johnson,9159296,0.07044423689382082,1.0404599113817892,Saúde,América do Norte,12,1,0.41267824837914924,MEI,Baixa,Parcerias,Decentralizada,Básica,Intermediária,Média,Conservadora,Ruim,0,0,0
944,Hill-Johnson,4524507,0.11508710269383171,1.6818730347268636,Manufatura,América do Norte,28,1,0.10045754968096843,S.A.,Baixa,Parcerias,Centralizada,Ampla,Intermediária,Média,Neutra,Boa,1,0,0
945,Stone-Stewart,2892427,-0.04112471394424511,0.3613439535544938,Saúde,América do Norte,28,0,0.5091579655626026,Multinacional,Média,Orgânica,Centralizada,Nenhuma,Intermediária,Alta,Inovadora,Excelente,0,1,0
946,"Lewis, Price and Ruiz",3457679,0.4225736412901909,1.6276927522080504,Saúde,Ásia,33,0,0.02466995454048715,S.A.,Alta,Orgânica,Decentralizada,Ampla,Inicial,Alta,Inovadora,Excelente,1,0,0
947,Edwards Ltd,5848035,0.1154337597108305,1.295766401198255,Financeiro,Europa,19,1,0.40689843139062787,Limitada,Média,Parcerias,Decentralizada,Ampla,Avançada,Alta,Conservadora,Boa,0,0,0
948,"Munoz, Smith and Byrd",4490020,0.4177216083192698,1.0760177679965994,Tecnologia,Europa,28,0,0.22069907478533513,Multinacional,Média,Orgânica,Decentralizada,Básica,Inicial,Alta,Neutra,Regular,1,0,0
949,"Perry, Young and Grimes",2781719,-0.12601456406560815,2.387248050829358,Tecnologia,Europa,49,1,0.5333083624587408,Multinacional,Alta,Aquisições,Decentralizada,Nenhuma,Intermediária,Alta,Neutra,Ruim,1,0,0
950,Robertson-Hill,990695,0.4917926897000919,1.3540953201569277,Financeiro,América do Norte,37,1,0.9959936491006997,Multinacional,Baixa,Aquisições,Centralizada,Ampla,Avançada,Média,Neutra,Boa,0,0,0
951,Rivera-Jackson,938761,0.11029116121053276,0.6258819507278522,Manufatura,Ásia,26,1,0.8005361051267477,S.A.,Média,Parcerias,Centralizada,Nenhuma,Avançada,Média,Inovadora,Excelente,0,0,0
952,Perez-Lee,7467664,-0.16651842572412617,1.2015123505055167,Financeiro,América do Norte,35,0,0.8456420916244214,Limitada,Alta,Parcerias,Centralizada,Básica,Inicial,Média,Neutra,Boa,0,1,0
953,Martinez PLC,8988923,-0.17338470623378158,2.3065297709744144,Saúde,Europa,34,0,0.6352649873590809,MEI,Baixa,Orgânica,Decentralizada,Nenhuma,Inicial,Média,Neutra,Excelente,1,1,0
954,"Murphy, Green and Cook",5452825,0.322345080237287,0.5226291311934272,Tecnologia,Europa,35,1,0.04155984827225856,S.A.,Baixa,Orgânica,Centralizada,Básica,Inicial,Fraca,Neutra,Boa,1,0,0
955,Davis-Hendrix,9788053,0.2613248739425765,0.6134968928517686,Financeiro,Ásia,40,0,0.20679767604414412,MEI,Média,Parcerias,Centralizada,Nenhuma,Avançada,Média,Neutra,Regular,1,0,0
956,"Fleming, Lopez and Thompson",8987324,0.3614913906893112,0.131270962617001,Manufatura,América do Norte,16,0,0.925064556447055,Multinacional,Baixa,Parcerias,Decentralizada,Ampla,Avançada,Fraca,Conservadora,Excelente,0,0,0
957,Rivera Ltd,3421127,-0.12624272623303584,0.13405611854984123,Financeiro,América Latina,38,1,0.36611311792875123,Multinacional,Baixa,Aquisições,Decentralizada,Básica,Avançada,Média,Conservadora,Boa,1,0,0
958,Tucker and Sons,2659272,-0.17510039307511616,2.09053990470043,Tecnologia,América Latina,13,0,0.10363672648079558,S.A.,Alta,Aquisições,Decentralizada,Ampla,Intermediária,Alta,Conservadora,Regular,1,1,0
959,"Martinez, Adams and Jones",2376106,0.1560055026133049,1.857094256423094,Financeiro,Europa,23,0,0.702405365866202,Limitada,Alta,Orgânica,Centralizada,Básica,Intermediária,Alta,Neutra,Regular,1,0,0
960,Ingram-Colon,7060534,0.07131666203793864,0.9520985354846998,Financeiro,Ásia,22,1,0.2994577239342546,Multinacional,Baixa,Aquisições,Decentralizada,Nenhuma,Inicial,Alta,Neutra,Ruim,1,0,0
961,Bates LLC,7474592,0.12336285566966901,1.7759467773461746,Tecnologia,América do Norte,16,1,0.2688569129041717,MEI,Alta,Orgânica,Centralizada,Nenhuma,Avançada,Fraca,Inovadora,Excelente,1,0,0
962,Sanchez Inc,6675716,0.4941118862091917,1.0484942231439285,Saúde,América do Norte,28,0,0.9979774555582603,MEI,Baixa,Orgânica,Centralizada,Básica,Inicial,Média,Inovadora,Ruim,0,0,0
963,Nash-Blake,2102324,0.47952497036946906,2.386952310394786,Saúde,Europa,48,1,0.8581389250266543,S.A.,Média,Orgânica,Centralizada,Básica,Avançada,Média,Inovadora,Regular,1,0,0
964,Hunt Ltd,6362105,0.4596207727712349,2.4209264354224835,Tecnologia,Europa,35,0,0.40793781836784104,MEI,Alta,Aquisições,Centralizada,Básica,Inicial,Fraca,Neutra,Ruim,1,0,0
965,Roberson LLC,6771318,0.34868987373737165,1.042705061942424,Financeiro,América do Norte,45,1,0.9802612078164991,Limitada,Baixa,Parcerias,Centralizada,Nenhuma,Intermediária,Fraca,Conservadora,Ruim,0,0,0
966,Potts-Logan,594592,0.048388952179823246,2.150132575218083,Tecnologia,América do Norte,46,1,0.6501132234192136,Multinacional,Baixa,Parcerias,Decentralizada,Básica,Avançada,Fraca,Conservadora,Boa,1,0,0
967,Lang Inc,3678226,0.08849165118394008,1.9554137000739187,Saúde,Europa,8,1,0.7420224518797602,MEI,Alta,Aquisições,Centralizada,Básica,Intermediária,Fraca,Conservadora,Ruim,1,0,0
968,Jones-Lawson,6249031,0.1847312306032471,0.8439998492122943,Manufatura,América do Norte,44,1,0.03151304308221159,MEI,Alta,Parcerias,Decentralizada,Ampla,Avançada,Fraca,Neutra,Regular,1,0,0
969,Warren and Sons,2527540,0.3813741194833879,0.6568955893626544,Financeiro,América Latina,22,0,0.1216052593480571,Multinacional,Média,Orgânica,Centralizada,Básica,Inicial,Alta,Conservadora,Ruim,1,0,0
970,"Hendrix, Chavez and Reed",1815630,-0.15190101723721258,1.1997631609428012,Saúde,Europa,21,1,0.6330851264962384,S.A.,Baixa,Parcerias,Centralizada,Ampla,Avançada,Média,Inovadora,Excelente,0,0,0
971,Dalton Group,418408,0.09700782011942165,1.975237217474575,Financeiro,América do Norte,26,1,0.8990239826494839,MEI,Média,Aquisições,Decentralizada,Ampla,Intermediária,Fraca,Inovadora,Boa,1,0,1
972,Burns Inc,8956884,-0.14216763557851195,2.404402683348989,Tecnologia,Europa,40,1,0.6237437260875957,S.A.,Média,Parcerias,Centralizada,Ampla,Avançada,Alta,Conservadora,Regular,1,0,0
973,"Martin, Maxwell and Jones",9000019,0.16026031060145807,1.932589765279774,Manufatura,Ásia,21,0,0.13402489431899178,S.A.,Média,Orgânica,Centralizada,Nenhuma,Inicial,Fraca,Inovadora,Ruim,1,0,0
974,Byrd-Fuller,3217172,0.4292305768043647,2.1524967640440877,Tecnologia,Europa,25,0,0.11576004624632463,MEI,Alta,Orgânica,Decentralizada,Ampla,Avançada,Alta,Conservadora,Excelente,1,0,0
975,Williams and Sons,9372985,0.3477394471947565,1.5473543348092396,Manufatura,Europa,41,1,0.8441858958240817,Limitada,Média,Aquisições,Decentralizada,Básica,Intermediária,Fraca,Conservadora,Regular,0,0,0
976,Archer-Mendoza,6404680,-0.040510307719823044,2.104978794021102,Financeiro,Ásia,1,1,0.1393023387079143,S.A.,Alta,Aquisições,Centralizada,Nenhuma,Inicial,Média,Inovadora,Ruim,1,0,1
977,Herrera and Sons,4335042,0.4831935947191547,1.9826100592082023,Financeiro,América Latina,6,1,0.5202319605040254,MEI,Alta,Aquisições,Centralizada,Nenhuma,Intermediária,Fraca,Inovadora,Boa,1,0,0
978,"Fischer, Phillips and Ellis",1998739,0.2671452786324998,1.0047653006230721,Tecnologia,América do Norte,23,1,0.03711331996230227,S.A.,Média,Orgânica,Centralizada,Nenhuma,Avançada,Fraca,Inovadora,Ruim,1,0,0
979,"Elliott, Graham and Miller",9717944,-0.19270061042181785,1.4247767250897305,Manufatura,Ásia,23,1,0.08066976739117737,Multinacional,Média,Parcerias,Decentralizada,Nenhuma,Intermediária,Média,Inovadora,Regular,1,0,0
980,"Saunders, Guerrero and Porter",1117433,-0.021210560720346362,2.0314074927752674,Manufatura,Europa,43,1,0.6723482676428648,Limitada,Baixa,Parcerias,Centralizada,Nenhuma,Avançada,Média,Conservadora,Regular,1,0,0
981,Dunn Inc,8204010,-0.017500690056058445,0.2105361620558953,Financeiro,América do Norte,43,0,0.6891814104275167,Limitada,Média,Aquisições,Decentralizada,Nenhuma,Inicial,Fraca,Inovadora,Regular,0,1,0
982,Green PLC,4761029,-0.15152198559989807,2.039390277653992,Tecnologia,Ásia,23,1,0.3414694066084424,Multinacional,Baixa,Parcerias,Decentralizada,Nenhuma,Intermediária,Média,Inovadora,Excelente,1,0,0
983,Torres-Morgan,3778086,0.47187856265315026,0.5269314977176562,Manufatura,América do Norte,32,1,0.21560976524304476,Multinacional,Média,Parcerias,Centralizada,Ampla,Intermediária,Média,Neutra,Ruim,1,0,0
984,"Mendoza, Martinez and Davis",1681530,0.13477870620314658,1.3352406810914534,Financeiro,América do Norte,30,1,0.813710270757308,S.A.,Média,Aquisições,Decentralizada,Básica,Avançada,Alta,Inovadora,Ruim,0,0,0
985,Price-Gomez,2187258,0.4270702181603173,2.03986105493425,Saúde,Ásia,13,1,0.21710322946989036,Multinacional,Média,Aquisições,Centralizada,Básica,Intermediária,Média,Inovadora,Ruim,1,0,0
986,Mason Inc,4956447,0.02555085241123982,0.7091705875760677,Tecnologia,América do Norte,43,1,0.5420270696663797,Limitada,Média,Orgânica,Centralizada,Ampla,Intermediária,Média,Conservadora,Boa,0,0,0
987,Clark and Sons,8469066,-0.11233650069702103,0.6899378543347672,Saúde,América Latina,18,1,0.9682088408629055,Multinacional,Baixa,Orgânica,Decentralizada,Ampla,Inicial,Fraca,Conservadora,Excelente,0,0,0
